PB_ID,EX_ID,PB_NUM,PB_QUES,PB_DETAIL,PB_CHOI1,PB_CHOI2,PB_CHOI3,PB_CHOI4,PB_ANS,PB_SOLU,PB_CR,PB_TOPIC
541,6,41,데이터베이스의 무결성 규정(Integrity Rule)과 관련한 설명으로 틀린 것은?,,"무결성 규정에는 데이터가 만족해야 될 제약 조건, 규정을 참조할 때 사용하는 식별자 등의 요소가 포함될 수 있다.","무결성 규정의 대상으로는 도메인, 키, 종속성 등이 있다.",정식으로 허가 받은 사용자가 아닌 불법적인 사용자에 의한 갱신으로부터 데이터베이스를 보호하기 위한 규정이다.,릴레이션 무결성 규정(Relation Integrity Rules)은 릴레이 션을 조작하는 과정에서의 의미적 관계(Semantic Relationship)을 명세한 것이다.,3,,60,
542,6,42,데이터베이스에서 하나의 논리적 기능을 수행하기 위한 작업의 단위 또는 한꺼번에 모두 수행되어야 할 일련의 연산들을 의미하는 것은?,,트랜잭션,뷰,튜플,카디널리티,1,,81,
543,6,43,다음 두 릴레이션 Rl과 R2의 카티션 프로덕트(cartesian product) 수행 결과는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m43.gif,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m43b1.gif,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m43b2.gif,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m43b3.gif,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m43b4.gif,4,,78,
544,6,44,물리적 데이터베이스 설계에 대한 설명으로 거리가 먼 것은?,,물리적 설계의 목적은 효율적인 방법으로 데이터를 저장하는 것이다.,"트랜잭션 처리량과 응답시간, 디스크 용량 등을 고려해야 한다.","저장 레코드의 형식, 순서, 접근 경로와 같은 정보를 사용하여 설계한다.","트랜잭션의 인터페이스를 설계하며, 데이터 타입 및 데이터 타입들 간의 관계로 표현한다.",4,,67,
545,6,45,"다음 중 기본키는 NULL 값을 가져서는 안되며, 릴레이션 내에 오직 하나의 값만 존재해야 한다는 조건을 무엇이라 하는가?",,개체 무결성 제약조건,참조 무결성 제약조건,도메인 무결성 제약조건,속성 무결성 제약조건,1,,80,
546,6,46,SQL문에서 HAVING을 사용할 수 있는 절은?,,LIKE 절,WHERE 절,GROUP BY 절,ORDER BY 절,3,,77,
547,6,47,관계 데이터베이스에 있어서 관계 대수 연산이 아닌 것은?,,디비전(Division),프로젝트(Project),조인(Join),포크(Fork),4,,77,
548,6,48,"학적 테이블에서 전화번호가 Null값이 아닌 학생명을 모두 검색할 때, SQL 구문으로 옳은 것은?",,SELECT FROM 07 WHERE 전화번호 DON'T NULL;,SELECT FROM WHERE 전화번호 != NOT NULL;,SELECT 학생명 FROM 학적 WHERE 전화번호 IS NOT NULL;,SELECT FROM WHERE 전화번호 IS NULL;,3,,84,
549,6,49,관계형 데이터베이스에서 다음 설명에 해당하는 키(Key)는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m49.gif,후보키,대체키,슈퍼키,외래키,3,,73,
550,6,50,데이터베이스에서 인덱스(Index)와 관련한 설명으로 틀린 것은?,,인덱스의 기본 목적은 검색 성능을 최적화하는 것으로 볼 수 있다.,B-트리 인덱스는 분기를 목적으로 하는 Branch Block을 가지고 있다.,BETWEEN 등 범위(Range) 검색에 활용될 수 있다.,시스템이 자동으로 생성하여 사용자가 변경할 수 없다.,4,,80,
551,6,51,로킹 단위(Locking Granularity)에 대한 설명으로 옳은 것은?,,로킹 단위가 크면 병행성 수준이 낮아진다.,로킹 단위가 크면 병행 제어 기법이 복잡해진다.,로킹 단위가 작으면 로크(lock)의 수가 적어진다.,"로킹은 파일 단위로 이루어지며, 레코드와 필드는 로킹 단위가 될 수 없다.",1,,65,
552,6,52,관계 대수에 대한 설명으로 틀린 것은?,,원하는 릴레이션을 정의하는 방법을 제공하며 비절차적 언어이다.,릴레이션 조작을 위한 연산의 집합으로 피연산자와 결과가 모두 릴레이션이다.,일반 집합 연산과 순수 관계 연산으로 구분된다.,질의에 대한 해를 구하기 위해 수행해야 할 연산의 순서를 명시한다.,1,,65,
553,6,53,데이터의 중복으로 인하여 관계연산을 처리할 때 예기치 못한 곤란한 현상이 발생하는 것을 무엇이라 하는가?,,이상(Anomaly),제한 (Restriction),종속성(Dependency),변환(Translation),1,,84,
554,6,54,다음 중 SQL에서의 DDL 문이 아닌 것은?,,CREATE,DELETE,ALTER,DROP,2,,76,
555,6,55,정규화에 대한 설명으로 적절하지 않은 것은?,,데이터베이스의 개념적 설계 단계 이전에 수행한다.,데이터 구조의 안정성을 최대화한다.,"중복을 배제하여 삽입, 삭제, 갱신 이상의 발생을 방지한다.",데이터 삽입 시 릴레이션을 재구성할 필요성을 줄인다.,1,,74,
556,6,56,트랜잭션의 주요 특성 중 하나로 둘 이상의 트랜잭션이 동시에 병행 실행되는 경우 어느 하나의 트랜잭션 실행 중에 다른 트랜잭션의 연산이 끼어들 수 없음을 의미하는 것은?,,Log,Consistency,Isolation,Durability,3,,73,
557,6,57,SQL의 논리 연산자가 아닌 것은?,,AND,OTHER,OR,NOT,2,,85,
558,6,58,동시성 제어를 위한 직렬화 기법으로 트랜잭션 간의 처리 순서를 미리 정하는 방법은?,,로킹 기법,타임스탬프 기법,검증 기법,배타 로크 기법,2,,74,
559,6,59,이전 단계의 정규형을 만족하면서 후보키를 통하지 않는 조인 종속(JD : Join Dependency) 제거해야 만족하는 정규형은?,,제3정규형,제4정규형,제5정규형,제6정규형,3,,65,
560,6,60,어떤 릴레이션 R에서 X와 Y를 각각 R의 애트리뷰트 집합의 부분 집합이라고 할 경우 애트리뷰트 X의 값 각각에 대해 시간에 관계없이 항상 애트리뷰트 Y의 값이 오직 하나만 연관되어 있을 때 Y는 X에 함수 종속이라고 한다. 이 함수 종속의 표기로 옳은 것은?,,Y → X,Y ⊂ X,X → Y,X ⊂ Y,3,,54,
561,6,61,모듈 내 구성 요소들이 서로 다른 기능을 같은 시간대에 함께 실행하는 경우의 응집도(Cohesion)는?,,Temporal Cohesion,Logical Cohesion,Coincidental Cohesion,Sequential Cohesion,1,,59,
562,6,62,오류 제어에 사용되는 자동반복 요청방식(ARQ)이 아닌 것은?,,Stop-and-wait ARQ,Go-back-N ARQ,Selective-Repeat ARQ,Non-Acknowledge ARQ,4,,64,
563,6,63,다음 파이썬(Python) 프로그램이 실행되었을 때의 결과는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m63.gif,45,55,66,78,3,,66,
564,6,64,다음 C언어 프로그램이 실행되었을 때의 결과는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m64.gif,nation,nationalter,alter,alternation,2,,75,
565,6,65,JAVA에서 힙(Heap)에 남아있으나 변수가 가지고 있던 참조값을 잃거나 변수 자체가 없어짐으로써 더 이상 사용되지 않는 객체를 제거해주는 역할을 하는 모듈은?,,Heap Collector,Garbage Collector,Memory Collector,Variable Collector,2,,80,
566,6,66,다음 C언어 프로그램이 실행되었을 때의 결과는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m66.gif,0,1,2,3,3,,67,
567,6,67,다음 중 JAVA에서 우선순위가 가장 낮은 연산자는?,,--,%,&,=,4,,70,
568,6,68,"사용자가 요청한 디스크 입·출력 내용이 다음과 같은 순서로 큐에 들어 있을 때 SSTF 스케쥴링을 사용한 경우의 처리 순서는? (단, 현재 헤드 위치는 53 이고, 제일 안쪽이 1번, 바깥쪽이 200번 트랙이다.)",https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m68.gif,53-65-67-37-14-98-122-124-183,53-98-183-37-122-14-124-65-67,53-37-14-65-67-98-122-124-183,53-67-65-124-14-122-37-183-98,1,,57,
569,6,69,192.168.1.0/24 네트워크를 FLSM 방식을 이용하여 4개의 Subnet으로 나누고 IP Subnet-zero를 적용했다. 이 때 Subnetting 된 네트워크 중 4번째 네트워크의 4번째 사용가능한 IP는 무엇인가?,,192.168.1.192,192.168.1.195,192.168.1.196,192.168.1.198,3,,53,
570,6,70,C Class에 속하는 IP address는?,,200.168.30.1,10.3.2.1 4,225.2.4.1,172.16.98.3,1,,58,
571,6,71,다음 C언어 프로그램이 실행되었을 때의 결과는?,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m71.gif,0,4,8,12,3,,60,
572,6,72,"귀도 반 로섬(Guido van Rossum)이 발표한 언어로 인터프리터 방식이자 객체지향적이며, 배우기 쉽고 이식성이 좋은 것이 특징인 스크립트 언어는?",,C++,JAVA,C#,Python,4,,77,
573,6,73,다음 JAVA 프로그램이 실행되었을 때의 결과를 쓰시오.,https://www.cbtbank.kr/images/iz/iz20210814/iz20210814m73.gif,13,21,34,55,3,,60,
574,6,74,프로세스와 관련한 설명으로 틀린 것은?,,프로세스가 준비 상태에서 프로세서가 배당되어 실행 상태로 변화하는 것을 디스패치(Dispatch)라고 한다.,"프로세스 제어 블록(PCB, Process Control Block)은 프로세스 식별자, 프로세스 상태 등의 정보로 구성된다.",이전 프로세스의 상태 레지스터 내용을 보관하고 다른 프로세스의 레지스터를 적재하는 과정을 문맥 교환(Context Switching)이라고 한다.,"프로세스는 스레드(Thread) 내에서 실행되는 흐름의 단위이며, 스레드와 달리 주소 공간에 실행 스택(Stack)이 없다.",4,,69,
575,6,75,모듈의 독립성을 높이기 위한 결합도(Coupling)와 관련한 설명으로 틀린 것은?,,오류가 발생했을 때 전파되어 다른 오류의 원인이 되는 파문 효과(Ripple Effect)를 최소화해야 한다.,인터페이스가 정확히 설정되어 있지 않을 경우 불필요한 인터페이스가 나타나 모듈 사이의 의존도는 높아지고 결합도가 증가한다.,모듈들이 변수를 공유하여 사용하게 하거나 제어 정보를 교류하게 함으로써 결합도를 낮추어야 한다.,다른 모듈과 데이터 교류가 필요한 경우 전역변수(Global Variable)보다는 매개변수(Parameter)를 사용하는 것이 결합도를 낮추는 데 도움이 된다.,3,,60,
576,6,76,TCP헤더와 관련한 설명으로 틀린 것은?,,순서번호(Sequence Number)는 전달하는 바이트마다 번호가 부여된다.,수신번호확인(Acknowledgement Number)은 상대편 호스트에서 받으려는 바이트의 번호를 정의한다.,체크섬(Checksum)은 데이터를 포함한 세그먼트의 오류를 검사한다.,윈도우 크기는 송수신 측의 버퍼 크기로 최대크기는 32767bit 이다.,4,,69,
577,6,77,모듈화(Modularity)와 관련한 설명으로 틀린 것은?,,"소프트웨어의 모듈은 프로그래밍 언어에서 Subroutine, Function 등으로 표현될 수 있다.","모듈의 수가 증가하면 상대적으로 각 모듈의 크기가 커지며, 모듈 사이의 상호교류가 감소하여 과부하(Overload) 현상이 나타난다.","모듈화는 시스템을 지능적으로 관리할 수 있도록 해주며, 복잡도 문제를 해결하는 데 도움을 준다.",모듈화는 시스템의 유지보수와 수정을 용이하게 한다.,2,,79,
578,6,78,다음 중 페이지 교체(Page Replacement)알고리즘이 아닌 것은?,,FIFO(First-In-First-Out),LUF(Least Used First),Optimal,LRU(Least Recently Used),2,,46,
579,6,79,C언어에서의 변수 선언으로 틀린 것은?,,int else;,int Test2;,int pc;,int True;,1,,71,
580,6,80,파일 디스크립터(File Descriptor)에 대한 설명으로 틀린 것은?,,파일 관리를 위해 시스템이 필요로 하는 정보를 가지고 있다.,보조기억장치에 저장되어 있다가 파일이 개방(open)되면 주기억장치로 이동된다.,사용자가 파일 디스크립터를 직접 참조할 수 있다.,파일 제어 블록(File Control Block)이라고도 한다.,3,,72,
581,6,81,침입탐지 시스템(IDS : Intrusion Detection System)과 관련한 설명으로 틀린 것은?,,이상 탐지 기법(Anomaly Detection)은 Signature Base나 Knowledge Base라고도 불리며 이미 발견되고 정립된 공격 패턴을 입력해두었다가 탐지 및 차단한다.,HIDS(Host-Based Intrusion Detection)는 운영체제에 설정된 사용자 계정에 따라 어떤 사용자가 어떤 접근을 시도하고 어떤 작업을 했는지에 대한 기록을 남기고 추적한다.,NIDS(Network-Based Intrusion Detection System)로는 대표적으로 Snort가 있다.,외부 인터넷에 서비스를 제공하는 서버가 위치하는 네트워크인 DMZ(Demilitarized Zone)에는 IDS가 설치될 수 있다.,1,,43,
582,6,82,정보 시스템 내에서 어떤 주체가 특정 개체에 접근하려 할 때 양쪽의 보안 레이블(Security Label)에 기초하여 높은 보안 수준을 요구하는 정보(객체)가 낮은 보안 수준의 주체에게 노출되지 않도록 하는 접근 제어 방법은?,,Mandatory Access Control,User Access Control,Discretionary Access Control,Data-Label Access Control,1,,45,
583,6,83,구글의 구글 브레인 팀이 제작하여 공개한 기계 학습(Machine Leaming)을 위한 오픈소스 소프트웨어 라이브러리는?,,타조(Tajo),원 세그(One Seg),포스퀘어(Foursquare),텐서플로(TensorFlow),4,,71,
584,6,84,"국내 IT 서비스 경쟁력 강화를 목표로 개발되었으며 인프라 제어 및 관리 환경, 실행 환경, 개발 환경, 서비스 환경, 운영환경으로 구성되어 있는 개방형 클라우드 컴퓨팅 플랫폼은?",,N20S,PaaS-TA,KAWS,Metaverse,2,,60,
585,6,85,정보 보안을 위한 접근 제어(Access Control)과 관련한 설명으로 틀린 것은?,,적절한 권한을 가진 인가자만 특정 시스템이나 정보에 접근할 수 있도록 통제하는 것이다.,시스템 및 네트워크에 대한 접근 제어의 가장 기본적인 수단은 IP와 서비스 포트로 볼 수 있다.,DBMS에 보안 정책을 적용하는 도구인 XDMCP를 통해 데이터베이스에 대한 접근제어를 수행할 수 있다.,네트워크 장비에서 수행하는 IP에 대한 접근 제어로는 관리 인터페이스의 접근제어와 ACL(Access Control List) 등 있다.,3,,58,
586,6,86,소프트웨어 개발 프레임워크와 관련한 설명으로 틀린 것은?,,반제품 상태의 제품을 토대로 도메인별로 필요한 서비스 컴포넌트를 사용하여 재사용성 확대와 성능을 보장 받을 수 있게하는 개발 소프트웨어이다.,개발해야 할 애플리케이션의 일부분이 이미구현되어 있어 동일한 로직 반복을 줄일 수있다.,라이브러리와 달리 사용자 코드가 직접호출하여 사용하기 때문에 소프트웨어 개발프레임워크가 직접 코드의 흐름을 제어할수 없다.,생산성 향상과 유지보수성 향상 등의장점이 있다.,3,,82,
587,6,87,물리적 배치와 상관없이 논리적으로 LAN을구성하여 Broadcast Domain을 구분할 수있게 해주는 기술로 접속된 장비들의 성능향상 및 보안성 증대 효과가 있는 것은?,,VLAN,STP,L2AN,ARP,1,,68,
588,6,88,SQL Injection 공격과 관련한 설명으로 틀린것은?,,SQL Injection은 임의로 작성한 SQL 구문을 애플리케이션에 삽입하는 공격방식이다.,SQL Injection 취약점이 발생하는 곳은 주로웹 애플리케이션과 데이터베이스가 연동되는 부분이다.,DBMS의 종류와 관계없이 SQL Injection공격 기법은 모두 동일하다.,로그인과 같이 웹에서 사용자의 입력 값을 받아 데이터베이스 SQL문으로 데이터를요청하는 경우 SQL Injection을 수행할 수 있다.,3,,80,
